0,-7.529999732971191,142.19000244140625,0.5
1,-7.529999732971191,270.72998046875,0.5
2,-3.6800057888031006,234.11000061035156,0.5
3,-7.530004024505615,234.11000061035156,0.5
4,-3.679999828338623,121.20999908447266,0.5
5,-7.529999732971191,121.20999908447266,0.5
6,193.77999877929688,266.42999267578125,0.5
7,189.92999267578125,252.3300018310547,0.5
8,193.77999877929688,293.5400085449219,0.5
9,189.92999267578125,293.5400085449219,0.5
10,193.77999877929688,218.7899932861328,0.5
11,189.92999267578125,208.11000061035156,0.5
12,193.77999877929688,171.2899932861328,0.5
13,-7.529999732971191,251.36000061035156,0.5
14,189.92999267578125,160.5800018310547,0.5
15,193.77999877929688,142.19000244140625,0.5
16,189.92999267578125,142.19000244140625,0.5
17,193.77999877929688,121.20999908447266,0.5
18,189.92999267578125,121.20999908447266,0.5
19,131.69003295898438,105.54996490478516,0.5
20,131.6900177001953,109.40003967285156,0.5
21,173.87005615234375,105.55001068115234,0.5
22,173.87005615234375,109.40003967285156,0.5
23,84.41004943847656,105.55001068115234,0.5
24,-3.679999828338623,288.2200012207031,0.5
25,84.41001892089844,109.29999542236328,0.5
26,55.410037994384766,105.54998779296875,0.5
27,55.41002655029297,109.39998626708984,0.5
28,25.530019760131836,105.54998779296875,0.5
29,21.420019149780273,109.39999389648438,0.5
30,1.5400243997573853,105.54998779296875,0.5
31,1.5399999618530273,109.39999389648438,0.5
32,136.1100311279297,302.5699462890625,0.5
33,136.11001586914062,306.4200439453125,0.5
34,178.29005432128906,302.57000732421875,0.5
35,-7.529999732971191,288.2200012207031,0.5
36,178.29005432128906,306.4200439453125,0.5
37,88.83004760742188,302.57000732421875,0.5
38,88.83001708984375,306.41998291015625,0.5
39,71.53003692626953,302.57000732421875,0.5
40,59.60002899169922,306.41998291015625,0.5
41,26.940019607543945,302.57000732421875,0.5
42,14.010019302368164,306.41998291015625,0.5
43,9.530024528503418,302.57000732421875,0.5
44,118.77003479003906,237.42996215820312,0.5
45,-3.679999828338623,219.4099884033203,0.5
46,104.30001831054688,241.280029296875,0.5
47,174.33004760742188,237.42999267578125,0.5
48,162.7600555419922,241.280029296875,0.5
49,88.71004486083984,237.42999267578125,0.5
50,88.71001434326172,241.27999877929688,0.5
51,71.0400390625,237.42999267578125,0.5
52,59.71002960205078,241.27999877929688,0.5
53,162.92002868652344,237.42996215820312,0.5
54,151.30001831054688,241.280029296875,0.5
55,117.93003845214844,187.91995239257812,0.5
56,-7.529999732971191,208.9199981689453,0.5
57,104.59001922607422,191.77003479003906,0.5
58,181.800048828125,187.9199981689453,0.5
59,166.9145050048828,191.77003479003906,0.5
60,92.34004974365234,187.9199981689453,0.5
61,92.34001922607422,191.76998901367188,0.5
62,75.43003845214844,187.9199981689453,0.5
63,63.34002685546875,191.76998901367188,0.5
64,27.72001838684082,187.9199981689453,0.5
65,18.250019073486328,191.76998901367188,0.5
66,16.233661651611328,187.9199981689453,0.5
67,-3.679999828338623,172.42999267578125,0.5
68,9.469999313354492,191.76998901367188,0.5
69,165.0900421142578,187.1199493408203,0.5
70,150.24002075195312,191.77003479003906,0.5
71,45.59000015258789,271.5099792480469,0.5
72,41.38999938964844,257.4599914550781,0.5
73,45.23999786376953,291.2900085449219,0.5
74,41.38999938964844,275.0299987792969,0.5
75,45.88999938964844,216.25999450683594,0.5
76,41.38999938964844,203.89999389648438,0.5
77,45.23999786376953,225.58999633789062,0.5
78,-7.529999732971191,158.97999572753906,0.5
79,41.38999938964844,212.97999572753906,0.5
80,135.87998962402344,215.26998901367188,0.5
81,132.02999877929688,201.1699981689453,0.5
82,135.87998962402344,226.04998779296875,0.5
83,132.02999877929688,211.0,0.5
84,75.4300308227539,191.76998901367188,0.5
85,104.60004425048828,187.9199981689453,0.5
86,-3.6799514293670654,158.97999572753906,0.5
87,37.47003936767578,105.5500259399414,0.5
88,193.77999877929688,160.5800018310547,0.5
89,-3.679999828338623,142.19000244140625,0.5
90,104.30003356933594,237.42996215820312,0.5
91,70.8800277709961,241.27999877929688,0.5
92,71.530029296875,306.41998291015625,0.5
93,111.08004760742188,302.57000732421875,0.5
94,111.08001708984375,306.41998291015625,0.5
95,189.92999267578125,266.42999267578125,0.5
96,151.402587890625,105.55001068115234,0.5
97,151.75006103515625,109.40003967285156,0.5
98,-7.529999732971191,219.4099884033203,0.5
99,-3.6800014972686768,270.72998046875,0.5
100,-3.679999828338623,251.36000061035156,0.5
